ID,start,end,code,coordenadaX,coordenadaY,resultado_rucks,Velocidad de salida de la pelota,numero_de_jugadores_utilizados,jugador,Periodo,lado_de_cancha,zona_de_la_cancha,resultado,type,origine,fin,Kicker,cote_terrain_fin_action,zona_de_la_cancha_fin_de_accion,tipo_de_pase,resultado_pase,metros_recorridos,tipo_de_juego_con_el_pie,disputas,coordenadaXA,coordenadaYA,altura_de_tackles,Eficiencia,Post tackle accion,tipo_de_defensa,resultado_contactos,numero_de_defensores_abatidos,tipo_de_recuperacion,lado_de_cancha2,zona_de_la_cancha2,orden_de_llegada,Eficiencia linea,tipo_de_perdida_pelota,duel_aerien,tipos_de_faltas,origen_del_falta,tipo_de_puntos,resultado_2,tiempo,numero_de_jugadores_en_el_line,tipo_de_lanzamiento,Lanzador,saltador,resultado_saltador,resultado_lanzador,lado_de_cancha2_fin_de_action,origen_del_try,first_half_chrono,second_half_chrono,jugadores_participantes_scrums_1,jugadores_participantes_scrums_2,jugadores_participantes_scrums_3,jugadores_participantes_scrums_4,jugadores_participantes_scrums_5,tipo_de_lanzamiento_scrum,jugadores_participantes_scrums_1_opp,jugadores_participantes_scrums_2_opp,jugadores_participantes_scrums_3_opp,jugadores_participantes_scrums_4_opp,jugadores_participantes_scrums_5_opp,plaquage_dangereux,tipo_de_juego_con_manos,arret_de_volee,50_22,player_out,player_in,tiempo2,Tarjetas,player_out_yellow,player_in_yellow,scrum_reset
352,1447.028518777778,1457.028518777778,Lions Britanniques et Irlandais - Pases,,,,,,,1ro cuarto,,,,,,,,,,Simple,Positivo,2m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,1449.4620987777778,1459.4620987777778,Argentine - Tackles,42,41,,,,,1ro cuarto,Centro,22m - 50m,Neutro,,,,,,,,,,,,,,Tackles abajo,Linea,Defensor en el suelo,De punta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,1449.4620987777778,1470.5302807777778,Argentine - Tackles,42,41,,,,Lucio CINTI LUNA,1ro cuarto,Centro,22m - 50m,Neutro,,,,,,,,,,,,,,Tackles abajo,Linea,Defensor en el suelo,De punta,,,,,,,Linea conservada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,1451.5914777777778,1466.5914777777778,Lions Britanniques et Irlandais - Defensores Abatidos,,,,,,Tommy FREEMAN,1ro cuarto,,,,,,,,,,,,0m,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,1452.2238777777777,1471.8805137777779,Lions Britanniques et Irlandais - Rucks,8,90,Positivo,0 - 3 sec,3,Tommy FREEMAN,1ro cuarto,0 - 20m,22m adv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,1454.477052777778,1464.477052777778,Argentine - Tackles,65,25,,,,,1ro cuarto,20m - 0,22m - 50m,Neutro,,,,,,,,,,,,,,Tackles altos,Linea,Defensor en el suelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,1455.5006787777777,1471.8805137777779,Lions Britanniques et Irlandais - Contactos,12,90,Positivo,0 - 3 sec,3,,1ro cuarto,0 - 20m,22m adv,,,,,,,,,,4m,,,,,,,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,1456.039576777778,1466.039576777778,Argentine - Tackles,66,15,,,,,1ro cuarto,20m - 0,22m,Negativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,1456.367243777778,1468.8197017777777,Argentine - Tackles,64,9,,,,,1ro cuarto,20m - 0,22m,Positivo,,,,,,,,,,,,,,Tackles altos,Perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,1457.1751817777779,1470.1751817777779,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,1ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,1457.1751817777779,1475.223210777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,Ben EARL,1ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,1457.4891897777777,1467.4891897777777,Argentine - Disputas,63,11,,,,Julian MONTOYA,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,1457.6407507777778,1471.4733757777778,Lions Britanniques et Irlandais - Pases,,,,,,,1ro cuarto,,,,,,,,,,Simple,Positivo,0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,1458.7384697777777,1471.7384697777777,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,1ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,1458.8197017777777,1468.8197017777777,Argentine - Contraruck,63,11,,,,Julian MONTOYA,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,1459.708242777778,1473.5549347777778,Lions Britanniques et Irlandais - 22m adv,,,,,,,1ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,1460.444057777778,1483.444057777778,Argentine - Cambio de posesion y contrataque,3,4,,,,Ignacio MENDY,1ro cuarto,0 - 20m,22m,,,,,,,,,,,,,,,,,,,,,Juego con el pie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,1460.444057777778,1491.4058247777778,Argentine - Cambio de posesion y contrataque,3,4,,,,,1ro cuarto,0 - 20m,22m,Positivo,,,,,,,Simple,Positivo,10m,,,,,Tackles altos,Linea,,,,,Juego con el pie,,,,,,Disputa en el aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,1460.5302807777778,1470.5302807777778,Argentine - Tackles,57,9,,,,,1ro cuarto,20m - 0,22m,Positivo,,,,,,,,,,,,,,Tackles abajo,Linea,Defensor en el suelo,De punta,,,,,,,Linea conservada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,1461.602103777778,1474.602103777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,1ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,1462.223210777778,1475.223210777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,1462.4505427777779,1472.4505427777779,Argentine - Asistente tackleador,57,9,,,,Lucio CINTI LUNA,1ro cuarto,20m - 0,22m,Positivo,,,,,,,,,,,,,,Tackles altos,Linea,Defensor en el suelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,1462.4505427777779,1472.4505427777779,Argentine - Asistente tackleador,57,9,,,,,1ro cuarto,,,Positivo,,,,,,,,,,,,,,Tackles altos,Linea,Defensor en el suelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,1463.5316107777778,1479.5316107777778,Lions Britanniques et Irlandais - Juego con el pie,30,85,,,,Fin SMITH,1ro cuarto,Centro,22m adv,Neutro,,,,,20m - 0,22m adv,,,2m,Kicking pass,Contestable et Conteste,66,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1463.5316107777778,1495.5765917777778,Lions Britanniques et Irlandais - Juego con el pie,30,85,,,,,1ro cuarto,20m - 0,50m - 22m adv,Neutro,,,,,,,,,2m,Kicking pass,Contestable et Conteste,66,94,Tackles abajo,Perdida,Defensor en el suelo y de pie,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,1467.444057777778,1479.444057777778,Argentine - Recepcion en el aire,5,7,,,,Ignacio MENDY,1ro cuarto,,,Positivo,Jeu au pied,defensive,,,,,,,,,,,,,,,,,,,,,,,,Disputa en el aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,1467.5449347777778,1479.5449347777778,Lions Britanniques et Irlandais - Recepcion en el aire,66,94,,,,Jac MORGAN,1ro cuarto,,,Neutro,Jeu au pied,offensive,,,,,,,,,,,,,,,,,,,,,,,,Disputa en el aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,1467.5449347777778,1479.5449347777778,Lions Britanniques et Irlandais - Recepcion en el aire,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,Disputa en el aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,1469.0722177777777,1484.0722177777777,Argentine - Contactos,9,31,,,,Juan Martin GONZALEZ SAMSO,1ro cuarto,0 - 20m,22m - 50m,,,,,,,,,,7m,,,,,,,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,1469.0722177777777,1489.653490777778,Argentine - Contactos,9,31,Negativo,3 - 6 sec,3,,1ro cuarto,0 - 20m,22m - 50m,,,,,,,,,,7m,,,,,,,,,Positivo,,,,,,,Ruck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,1469.309497777778,1481.2210377777778,Argentine - Pases,,,,,,Ignacio MENDY,1ro cuarto,,,,,,,,,,Simple,Positivo,10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,1470.885353777778,1493.885353777778,Lions Britanniques et Irlandais - Cambio de posesion y contrataque,59,70,,,,Tom CURRY,1ro cuarto,20m - 0,50m - 22m adv,,,,,,,,,,,,,,,,,,,,,Ruck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,1470.885353777778,1493.885353777778,Lions Britanniques et Irlandais - Cambio de posesion y contrataque,59,70,Neutro,0 - 3 sec,1,,1ro cuarto,20m - 0,50m - 22m adv,Positivo,,,,,,,,,0m,,,,,,,,,Neutro,,Ruck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,1471.2210377777778,1492.653490777778,Argentine - Pases,,,,,,,1ro cuarto,,,Negativo,,,,,,,Simple,Positivo,6m,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,1471.6357037777777,1486.6357037777777,Argentine - Rucks,9,31,Negativo,3 - 6 sec,3,Juan Martin GONZALEZ SAMSO,1ro cuarto,0 - 20m,22m - 50m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,1473.4340577777778,1477.6156967777779,Argentine - 22m,,,,,,,1ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,1473.4340577777778,1484.6634907777777,Argentine - Posesion,,,,,,,1ro cuarto,,22m - 50m,,,Argentine - Cambio de posesion y contrataque,Lions Britanniques et Irlandais - Cambio de posesion y contrataque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,1473.653490777778,1489.653490777778,Argentine - Pelota perdida,9,31,,,,Juan Martin GONZALEZ SAMSO,1ro cuarto,0 - 20m,22m - 50m,,,,,,,,,,,,,,,,,,,,,,,,,,Ruck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,1473.885353777778,1498.307236777778,Lions Britanniques et Irlandais - Contactos,59,69,,,,Tom CURRY,1ro cuarto,20m - 0,50m - 22m adv,,,,,,,,,,0m,,,,,,,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,1474.7287347777778,1484.7287347777778,Lions Britanniques et Irlandais - Tackles,59,72,,,,Fin SMITH,1ro cuarto,20m - 0,50m - 22m adv,Positivo,,,,,,,,,,,,,,Tackles abajo,Perdida,Defensor en el suelo y de pie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,1475.1209947777777,1499.5260627777777,Lions Britanniques et Irlandais - Rucks,59,69,Neutro,0 - 3 sec,1,Tom CURRY,1ro cuarto,20m - 0,50m - 22m adv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,1477.2322977777778,1487.2322977777778,Lions Britanniques et Irlandais - Disputas,62,70,,,,Tom CURRY,1ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,1477.2586057777778,1492.8905197777779,Lions Britanniques et Irlandais - Contactos,60,67,Positivo,0 - 3 sec,4,,1ro cuarto,20m - 0,50m - 22m adv,,,,,,,,,,0m,,,,,,,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,1477.2727157777779,1507.2727157777779,Argentine - Penales,22,39,,,,Pablo MATERA,1ro cuarto,Centro,22m - 50m,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suelo defense,Defensiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,1477.2727157777779,1507.2727157777779,Argentine - Penales,22,39,,,,,1ro cuarto,Centro,22m - 50m,Negativo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 2,,,,Suelo defense,Defensiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,1477.595696777778,1484.6634907777777,Argentine - 22m - 50m,,,,,,,1ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,1479.653490777778,1492.653490777778,Argentine - Apoyo en ataque,,,,,,Justo PICCARDO,1ro cuarto,,,Negativo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,1481.4058247777778,1498.1898567777778,Argentine - Tackles,12,39,,,,Ignacio MENDY,1ro cuarto,0 - 20m,22m - 50m,Positivo,,,,,,,,,,,,,,Tackles altos,Linea,Defensor en el suelo,De punta,,,,,,,Linea conservada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,1482.5765917777778,1503.5140037777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,Fin SMITH,1ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,1483.307236777778,1499.5260627777777,Lions Britanniques et Irlandais - Contactos,49,57,Positivo,Juego detenido,3,,1ro cuarto,Centro,50m - 22m adv,,,,,,,,,,4m,,,,,,,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,1483.8537717777779,1496.8537717777779,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,1483.8753537777777,1498.7210727777779,Lions Britanniques et Irlandais - Posesion,,,,,,,1ro cuarto,,50m - 22m adv,,,Lions Britanniques et Irlandais - Cambio de posesion y contrataque,Argentine - Penales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,1483.8753537777777,1498.7210727777779,Lions Britanniques et Irlandais - 50m - 22m adv,,,,,,,1ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,1484.294534777778,1497.294534777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,1484.938262777778,1494.938262777778,Lions Britanniques et Irlandais - Pases,,,,,,Alex MITCHELL,1ro cuarto,,,,,,,,,,Simple,Positivo,0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,1484.938262777778,1494.938262777778,Lions Britanniques et Irlandais - Pases,,,,,,,1ro cuarto,,,,,,,,,,Simple,Positivo,0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,1488.1898567777778,1498.1898567777778,Argentine - Tackles,22,39,,,,,1ro cuarto,Centro,22m - 50m,Positivo,,,,,,,,,,,,,,Tackles abajo,Linea,Defensor en el suelo,De punta,,,,,,,Linea conservada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,1489.3681117777778,1499.3681117777778,Argentine - Asistente tackleador,22,39,,,,Pedro RUBIOLO,1ro cuarto,Centro,22m - 50m,Positivo,,,,,,,,,,,,,,Tackles altos,Linea,Defensor en el suelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,1489.3681117777778,1499.3681117777778,Argentine - Asistente tackleador,22,39,,,,,1ro cuarto,,,Positivo,,,,,,,,,,,,,,Tackles altos,Linea,Defensor en el suelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,1489.961459777778,1502.961459777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,1ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,1490.4527887777779,1500.4527887777779,Argentine - Disputas,25,39,,,,Pablo MATERA,1ro cuarto,,,Negativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,1490.5140037777778,1503.5140037777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,1ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,1498.7110727777779,1596.4778427777778,Recuperacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,1556.5696187777778,1572.5696187777778,Lions Britanniques et Irlandais - Pateador,47,59,,,,Fin SMITH,1ro cuarto,Centro,50m - 22m adv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penales,Positivo,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,1556.5696187777778,1572.5696187777778,Lions Britanniques et Irlandais - Pateador,47,59,,,,,1ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penales,Positivo,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,1591.7830487777778,1606.7830487777778,Lions Britanniques et Irlandais - Contactos,58,21,,,,Ben EARL,1ro cuarto,20m - 0,22m,,,,,,,,,,3m,,,,,,,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,1591.7830487777778,1607.9351697777777,Lions Britanniques et Irlandais - Contactos,58,21,Positivo,3 - 6 sec,5 y mas,,1ro cuarto,20m - 0,22m,Positivo,,,,,,,,,3m,,,,,,,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,1592.9351697777777,1607.9351697777777,Lions Britanniques et Irlandais - Rucks,53,21,Positivo,3 - 6 sec,5 y mas,Ben EARL,1ro cuarto,20m - 0,22m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,1594.8378337777779,1606.8378337777779,Lions Britanniques et Irlandais - Recepcion en el aire,60,24,,,,Ben EARL,1ro cuarto,,,Positivo,Coups d'envoi,defensive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,1596.2553537777778,1600.979698777778,Argentine - Posesion,,,,,,,1ro cuarto,,50m - 22m adv,,,Argentine - Salida,Lions Britanniques et Irlandais - Recepcion en el aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,1596.2553537777778,1600.979698777778,Argentine - 50m - 22m adv,,,,,,,1ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,1596.2653537777778,1647.6124567777779,Argentine - Salida,11,77,,,,,1ro cuarto,,,Neutro,,,,Tomas ALBORNOZ,0 - 20m,50m - 22m adv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,1596.2653537777778,1647.6124567777779,Argentine - Salida,11,77,,,,,1ro cuarto,20m - 0,22m adv,Neutro,,,,,,,,,4m,Linea de ventaja conservada,,58,98,Tackles abajo,Linea,Defensor en el suelo,,,,,0 - 20m,50m - 22m adv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,1596.4778427777778,1647.6124567777779,Secuencia de juego,,,,,,,1ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,1596.743268777778,1606.743268777778,Argentine - Tackles,17,79,,,,Ignacio MENDY,1ro cuarto,0 - 20m,22m adv,Positivo,,,,,,,,,,,,,,Tackles abajo,Linea,Defensor en el suelo y de pie,Linea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,1596.743268777778,1606.743268777778,Argentine - Tackles,17,79,,,,,1ro cuarto,0 - 20m,22m adv,Positivo,,,,,,,,,,,,,,Tackles abajo,Linea,Defensor en el suelo y de pie,Linea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,1598.176288777778,1608.176288777778,Argentine - Disputas,18,80,,,,Gonzalo Jesus GARCIA,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,1598.176288777778,1608.176288777778,Argentine - Disputas,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,1598.3525557777778,1611.3525557777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,1ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,1598.3525557777778,1613.0996637777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,Luke COWAN-DICKIE,1ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,1598.8449527777777,1611.8449527777777,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,1599.3633787777778,1623.827328777778,Lions Britanniques et Irlandais - Apoyo en ataque,61,39,Positivo,0 - 3 sec,2,,1ro cuarto,20m - 0,22m - 50m,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,1600.0996637777778,1613.0996637777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 4 y +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,1600.8278337777779,1601.7930487777778,Lions Britanniques et Irlandais - 22m - 50m,,,,,,,1ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,1600.8278337777779,1629.7458567777778,Lions Britanniques et Irlandais - Posesion,,,,,,,1ro cuarto,,22m - 50m,,,Lions Britanniques et Irlandais - Recepcion en el aire,Argentine - Cambio de posesion y contrataque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,1601.384758777778,1611.384758777778,Argentine - Contraruck,18,80,,,,Franco MOLINA,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,1601.384758777778,1611.384758777778,Argentine - Contraruck,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,1601.384758777778,1611.384758777778,Argentine - Contraruck,,,,,,,1ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,1601.7730487777778,1615.8296407777777,Lions Britanniques et Irlandais - 22m,,,,,,,1ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,1604.3470897777777,1624.5479967777778,Lions Britanniques et Irlandais - Juego con el pie,53,19,,,,,1ro cuarto,,,Positivo,,,,,,,Simple,Positivo,0m,Presion,Contestable et Conteste,59,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,1604.3470897777777,1636.2030157777779,Lions Britanniques et Irlandais - Juego con el pie,53,19,,,,Alex MITCHELL,1ro cuarto,20m - 0,22m,Positivo,,,,,20m - 0,22m - 50m,,,0m,Presion,Contestable et Conteste,59,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,1608.827328777778,1623.827328777778,Lions Britanniques et Irlandais - Rucks,61,39,Positivo,0 - 3 sec,2,Tadhg BEIRNE,1ro cuarto,20m - 0,22m - 50m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,1609.939706777778,1621.939706777778,Lions Britanniques et Irlandais - Recepcion en el aire,59,44,,,,Tommy FREEMAN,1ro cuarto,,,Positivo,Jeu au pied,offensive,,,,,,,,,,,,,,,,,,,,,,,,Disputa en el aire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
